images,captions
Northern_Flicker_0045_28805.jpg,"this bird has a brown body with black spots all over it, and a light orange-red head."
Northern_Flicker_0118_28500.jpg,long beak with some orange and plumage is spotted
Northern_Flicker_0006_28290.jpg,the bird has a black eye ring and a black bill that is long.
Northern_Flicker_0050_28284.jpg,"this bird has solid gray head, nape and throat, a black breast, and light brown belly, abdomen and vent that is covered with black spots."
Northern_Flicker_0125_28485.jpg,this bird has a polka-dotted body with a blue and brown head.
Northern_Flicker_0068_28330.jpg,"this bird has a long black bill, a brown eyebrow, and a red malar strip."
Northern_Flicker_0127_28411.jpg,"a bird with a red spot on it's neck, and a gray and black spotted wings, with a gray nape and crown."
Northern_Flicker_0011_28466.jpg,"this bird has black pointed bill, brown coverts and black rectrices."
Northern_Flicker_0035_28332.jpg,this bird has a spotted belly as well as beak which curves slightly downward and to a point.
Northern_Flicker_0034_28740.jpg,"a bird with a speckled back and throat, a gray face and red spot on the crown and face."
Northern_Flicker_0016_28603.jpg,"a small bird with a gray throat, and a black and tan body."
Northern_Flicker_0132_28313.jpg,"the bird has head and beak proportional to its body, with brown crown, tarsus and feet."
Northern_Flicker_0094_28726.jpg,this little bird is mostly brown speckles with a gray crown and red cheek patches.
Northern_Flicker_0124_28966.jpg,"this bird has a long beak, a rust-colored crown and outer rectrices, and otherwise beige plumage with black spots."
Northern_Flicker_0077_28341.jpg,"this bird has a gray head with a bit of a reddish brown cast, a dark brown patch on the breast, a brown, tan, and white spotted side, belly, and flank, and a white bill."
Northern_Flicker_0131_28962.jpg,a light brown bird with dark gray spots on its back and wings and a red spot on its crown.
Northern_Flicker_0095_28938.jpg,"this bird is mostly gray with a red spot at the nape of the neck and a black spot at the breast, and a beak that is thin and long."
Northern_Flicker_0091_28799.jpg,"this bird is speckled tan, black and white throughout it's body, and has a bright orange patch on it's cheek."
Northern_Flicker_0138_28476.jpg,"a small bird with a gray body with black spots, and a pointy beak"
Northern_Flicker_0021_28741.jpg,the bird is gray with a red malar stripe and has black rectrices.
Northern_Flicker_0022_28952.jpg,"this bird is brown and black and has a long, pointy beak."
Northern_Flicker_0024_29041.jpg,"this bird has a spotted body, a long beak, and a bright red patch on the back of its head."
Northern_Flicker_0075_28729.jpg,"the bird has grayish brown throat, with brown and black wing bars and brown crown."
Northern_Flicker_0004_28854.jpg,"this brown bird has black spots on its abdomen, chest and belly and black stripes on its wings and back."
Northern_Flicker_0059_28488.jpg,this is a white bird with black spots and a yellow tail wing.
Northern_Flicker_0078_28338.jpg,the small bird has a gray head and speckled body with red neck.
Northern_Flicker_0044_28592.jpg,"brown and black speckled wings, black tail feathers, bright red malar stripe."
Northern_Flicker_0123_28381.jpg,"this bird has a red throat, gray tarsus and feet with black spots on the breast and sides."
Northern_Flicker_0051_28650.jpg,the bird has a brown covered body with black circles and streaks along it's entire side and covert.
Northern_Flicker_0069_28924.jpg,"a bird with black spots on it's brown breast, along with a dull red head."
Northern_Flicker_0129_29022.jpg,the bird is gray with brown and gray speckled body and speckled inner and outer rectrices.
Northern_Flicker_0090_28491.jpg,"a small light brown bird with black spots on its wings and breast, gray crown, and a red spot on its neck."
Northern_Flicker_0100_28898.jpg,the bird has a yellow fan tail and a pink head with a red crown and black and white speckled body.
Northern_Flicker_0079_28630.jpg,"this bird has a long bill, a rounded and spotted belly, and a red cheek patch"
Northern_Flicker_0136_28918.jpg,the throat is white and there is a black breast and the rest of the bird is spotted.
Northern_Flicker_0086_28360.jpg,the bird has has a red cheek patch with brown and dark brown body.
Northern_Flicker_0135_28291.jpg,this bird's body is patterned like a leopard's fur
Northern_Flicker_0054_28913.jpg,"gray and black speckled bird with a large, long and pointed black beak and orange specks on its nape."
Northern_Flicker_0085_28378.jpg,this bird has small black spots along its breast and abdomen as well as a red crown and brown coverts.
Northern_Flicker_0139_28419.jpg,"this bird has a grayish beak with gray feet and tarsus, black eyes, a red crown, a grayish head, and a bronze-brown body with black and white speckles."
Northern_Flicker_0008_28591.jpg,"this grayish bird has brown spots on its wings, black cheek patch and rust colored eyebrow."
Northern_Flicker_0110_28602.jpg,"stunningly marked bird with rusted crown, bright red cheek patch, half-moon breast marking, and small black circular markings with tan background on breast, belly, and coverts, wing bars, and secondaries."
Northern_Flicker_0055_28344.jpg,a medium sized bird with a long bill and a spotted breast
Northern_Flicker_0106_28441.jpg,this bird has a brown and black speckled breast and back with a gray neck and rust colored crown.
Northern_Flicker_0093_28700.jpg,"a brown bird with a long black bill compared to its body, and dark brown and black wings with yellow streaks on them."
Northern_Flicker_0084_28318.jpg,"this bird has a long, black bill, red cheek patches, gray head and black spotted feathers."
Northern_Flicker_0108_28502.jpg,"this bird has a speckled belly, breast, and sides with a gray head with a splash of red malar stripe."
Northern_Flicker_0104_28371.jpg,"this bird has a long straight bill, a red nape, and gray tarsus and feet."
Northern_Flicker_0105_28836.jpg,"the bird has a gray crown, and a red patch on it's nape area."
Northern_Flicker_0046_28391.jpg,"the bird with brown crown, throat, the bill is long and pointed, brown and black covering its parts of the body"
Northern_Flicker_0037_28751.jpg,"the head of this bird is gray, with an orange nape, and brown and black spotted wings."
Northern_Flicker_0057_28606.jpg,the bird has a brown head with a patch of red and the body is brown and black speckled.
Northern_Flicker_0099_28312.jpg,"bird is beige and black,the stomach has blacks spots the tail is a yellowish with black and beak is flat and long."
Northern_Flicker_0096_28623.jpg,bird has a long bill for the size of its head and feet are quite long
Northern_Flicker_0053_28445.jpg,the bird has a gray head and long gray bill with speckled body and red malar stripe.
Northern_Flicker_0041_28697.jpg,"this bird has a long, pointy black beak, gray head with a orange superciliary and a bright orange malar stripe."
Northern_Flicker_0036_28681.jpg,"a tan bird with a black throat and black spotted breast, with bright red striped on the head."
Northern_Flicker_0111_28402.jpg,the bird is brown with a patch of red on the neck.
Northern_Flicker_0072_28678.jpg,"a medium sized bird with a long bill that curves downwards, and brown wings"
Rhinoceros_Auklet_0012_2161.jpg,"this bird has a large, orange bill, a gray breast, and black wings."
Rhinoceros_Auklet_0001_797538.jpg,"the bird has a white side and belly, with a yellow bill and black coverts."
Rhinoceros_Auklet_0040_797503.jpg,the plump bird has a gray body with a dark gray crown and yellow bill.
Rhinoceros_Auklet_0018_797517.jpg,this dark gray aquatic bird has a fairly wide orange beak and feathery white eyebrows.
Rhinoceros_Auklet_0013_797537.jpg,medium sized dark gray bird with black wings medium beak and medium tarsus
Rhinoceros_Auklet_0029_797520.jpg,an auklet with orange beak is gray all over and has black wings.
Rhinoceros_Auklet_0049_797543.jpg,"the bird is predominantly black, with a sharp, medium-length beak, which is orange, and some white stripes on the head and neck."
Rhinoceros_Auklet_0017_2155.jpg,"the bird has a large, horned orange bill, a black and gray breast, and a very big head"
Rhinoceros_Auklet_0046_797532.jpg,the bird submerges in water and is large with an even grayish black coloring.
Rhinoceros_Auklet_0030_797509.jpg,"a medium sized, black and brown bird with a rather short beak and small, round eyes."
Rhinoceros_Auklet_0007_797521.jpg,the bird is gray and black with an orange bill and white eyes.
Rhinoceros_Auklet_0009_797539.jpg,this bird has a long wide beak and feathers over the eyes like lashes.
Rhinoceros_Auklet_0051_797510.jpg,a bird with brown tones all over and a striped head with a stout beak
Rhinoceros_Auklet_0021_2089.jpg,"the bird has a black eye ring, short throat and a small bill."
Rhinoceros_Auklet_0008_797531.jpg,a medium sized bird with black feathers and an orange beak.
Rhinoceros_Auklet_0033_2169.jpg,a large darkly colored bird with light gray eyes and a large vertically flat beak that is both black and orange.
Rhinoceros_Auklet_0005_2111.jpg,"a close up of a bird with black crown, white eyebrow, white malar stripe, a blueish throat and brast, and a yellow beak with a blakened top to the bill."
Rhinoceros_Auklet_0028_2056.jpg,big bird with yellow short beak with brown head with brown wings with light brown belly and throat.
Rhinoceros_Auklet_0050_797534.jpg,the bird has a gray belly with black wings and a black striped face.
Rhinoceros_Auklet_0006_797512.jpg,a larger black and gray bird with an orange beak.
Rhinoceros_Auklet_0014_797522.jpg,"a large bird has long white cheek patches, a small and sharp orange bill, and short black outer rectrices."
Rhinoceros_Auklet_0038_797544.jpg,"this black bird has an orange beak slightly pointing downwards, and a white malar stripe."
Rhinoceros_Auklet_0015_2160.jpg,the bird has a thick brown head and a short bill.
Rhinoceros_Auklet_0011_797530.jpg,this bird has a long beak with a black and white body.
Rhinoceros_Auklet_0026_797519.jpg,"this bird is predominantly gray in color, but has dark brown wings, secondaries, and a white vent."
Rhinoceros_Auklet_0043_2096.jpg,a black bird with orange spikes coming off the face and a bright orange bill.
Rhinoceros_Auklet_0019_797513.jpg,"the bird has black crown and nape, gray breast, belly and wings, the head and beak are proportional to its body size."
Rhinoceros_Auklet_0010_797545.jpg,"this dark bird has an orange beak, light orange tarsus and feet, dark gray wings, whitish breast and belly, and gray eyes."
Rhinoceros_Auklet_0016_2114.jpg,this gray bird has a yellow beak that curves downward and white eyelashes.
Rhinoceros_Auklet_0039_2174.jpg,"a dark waterbird with a thick, short yellow bill, and a bright yellow eye."
Rhinoceros_Auklet_0004_797541.jpg,"this bird has a black face with white long feathers sticking out of its head at random points of location, a gray throat, belly and tarsus, and black feathers covering the rest of its body."
Rhinoceros_Auklet_0044_797502.jpg,a mostly black bird with a white chest and a short beak.
Rhinoceros_Auklet_0020_2195.jpg,"this medium brown waterbird has a brown and white spotted breast, a medium length yellow bill, and yellow eyes."
Rhinoceros_Auklet_0025_797508.jpg,"this bird is predominately gray with two white strips above and below the eye, it has a horn-like bump above its beak."
Rhinoceros_Auklet_0031_797518.jpg,"the bird has a short, hooked orange bill, orange eyes, black feathers on top and a white breast and belly on bottom"
Rhinoceros_Auklet_0032_797516.jpg,this is a black and white bird with a large orange beak.
Rhinoceros_Auklet_0042_2101.jpg,"large bird with mostly a dark gray body , speckled with white ununiformally throughout, yellow beak, brown eyes."
Rhinoceros_Auklet_0003_797535.jpg,this bird has an orange and brown bill and a gray breast.
Rhinoceros_Auklet_0034_797497.jpg,"bird has gray body feathers,gray breast feather, and yellow beak"
Rhinoceros_Auklet_0023_797501.jpg,this is a black bird with a white eye and a yellow beak.
Rhinoceros_Auklet_0041_797515.jpg,the bird has a gray curved head with an orange beak and a yellow eye ring.
Rhinoceros_Auklet_0037_797499.jpg,a bird that is black on its dorsal side and white on ventral side has orange beak and webbed feet.
Rhinoceros_Auklet_0024_797529.jpg,the bird has a large bill that is orange and curved.
Rhinoceros_Auklet_0035_2166.jpg,this is a black and white bird with a large orange beak.
Rhinoceros_Auklet_0048_2162.jpg,"this bird has an orange bill, white eyebrows and malar stripe that protrude from the head, as well as webbed gray feet that are a similar color to it's white belly and gray breast."
Rhinoceros_Auklet_0027_797496.jpg,this bird has a brown body and a orange beak.
Rhinoceros_Auklet_0045_797536.jpg,"a water swimming grayish colored bird with a sharp, stubby beak."
Rhinoceros_Auklet_0022_2170.jpg,this small water foul has a black back white under tail coverts and long white feather stripes above and below his eyes
Orchard_Oriole_0060_91536.jpg,"this is a bird with a brown breast, black back and head."
Orchard_Oriole_0019_91338.jpg,"light brown body with a black head, wings, and tails and white stripes on the wings."
Orchard_Oriole_0032_91201.jpg,"this bird has a brown belly and breast, and a black neck and crown."
Orchard_Oriole_0034_91825.jpg,"a bird with bright yellow plumage, short black bill and white foot and tarsus."
Orchard_Oriole_0018_91601.jpg,a small bird with a black head and a silver bill.
Orchard_Oriole_0098_91401.jpg,"this small bird has a black head, brown body and long, black tail with short, black legs."
Orchard_Oriole_0015_91565.jpg,"very colorful with greens, yellows and blues across the body, looks to be quite small"
Orchard_Oriole_0013_91945.jpg,"this bird has a curved black bill, a black throat, and a medium brown breast and belly."
Orchard_Oriole_0005_91682.jpg,"this small bird has a black head, throat, back and under tail, a thin white eye ring, a long, thin curved silvery beak, a rust breast and belly, and black and white wings."
Orchard_Oriole_0045_91205.jpg,"a small bird with yellow head, belly and breast and black wings"
Orchard_Oriole_0027_91265.jpg,"the tiny bird has a black crown, nape, throat and breast color, and brown for the rest of its body."
Orchard_Oriole_0011_91592.jpg,the bird has a black eye ring and a black bill.
Orchard_Oriole_0046_91646.jpg,"this tine bird has a black head, brown body and black, brown and yellow wings and tail."
Orchard_Oriole_0044_91360.jpg,"a maroon breasted puffy bird with a maroon back, black and coverts with a white wing bar."
Orchard_Oriole_0093_92020.jpg,"a bird with black head and back and brown underneath, wings are black and white striped."
Orchard_Oriole_0039_91267.jpg,"this bird has a beautiful orange breast, black tail, black head, with brown and black wings."
Orchard_Oriole_0009_91902.jpg,"the bird has a bright brown throat, breast and abdomen with a black covert and retrice."
Orchard_Oriole_0113_88407.jpg,a bird with black wings and head with an orange breast and tail.
Orchard_Oriole_0101_91233.jpg,"this bird has a white, pointed bill and a black face with it's crown and back being tan with some black specked in to it; it's wings are black with white outlines and it's body is an orange body and black tail."
Orchard_Oriole_0017_91801.jpg,a vibrant yellow bird with a sharp white beak and yellow breast.
Orchard_Oriole_0080_91417.jpg,the bird has an orange breast and orange throat.
Orchard_Oriole_0024_91755.jpg,a small sized bird with a brown belly and black head
Orchard_Oriole_0082_91654.jpg,"this orange and black, with orange breast and a small head compared to the rest of the body."
Orchard_Oriole_0004_91275.jpg,"this bird has a short curved bill, a black crown and throat, and gray tarsus and feet."
Orchard_Oriole_0074_91979.jpg,"a strikingly colored bird of brown, black and white with an orange head and a sharp beak."
Orchard_Oriole_0091_91774.jpg,"a small bird with an orange belly and abdomen, and black wings a black nape."
Orchard_Oriole_0075_91847.jpg,"a small bird with a black head, nape and back, along with a reddish brown covert, breast, belly and vent."
Orchard_Oriole_0065_91397.jpg,"this bird has a black throat, crown and secondaries and orange breast and primaries."
Orchard_Oriole_0030_91612.jpg,this is a brown bird with a black throat and a blue bill
Orchard_Oriole_0092_92128.jpg,this bird has a red breast and black wings with a pointy beak.
Orchard_Oriole_0036_91818.jpg,"this small bird has orange flanks,a white bill and black secondaries."
Orchard_Oriole_0026_91444.jpg,this bird has a black body with brown feathers and a pointy black beak
Orchard_Oriole_0058_91819.jpg,"a small bird with a black bill and head, golden reddish brown body, wings are mainly black with spots of golden reddish brown on the wings, back and a black long tail feathers."
Orchard_Oriole_0023_91705.jpg,this bird has distinctive orange red coloration at the side while the retrice feathers and wing coverts are the same shade of rich blue.
Orchard_Oriole_0085_91411.jpg,this little red-breasted beauty has a pit black head but her back and wings are had to see from this view.
Orchard_Oriole_0084_91658.jpg,"the bird has yellow throat, breast, and belly, blackish yellow crown and nape, and has black feet and beak."
Orchard_Oriole_0088_92086.jpg,this bird is black and brown in color with a short curved beak and black eye ring.
Orchard_Oriole_0108_91530.jpg,"this colorful little bird has an orange belly and breast with black neck, crown, and nape."
Orchard_Oriole_0076_91527.jpg,"this bird is blue and brown, and has a straight beak."
Orchard_Oriole_0105_91186.jpg,"a bright red breast stands out as this small bird sports a black head, beak and feet."
Orchard_Oriole_0041_91258.jpg,the large black bird has red back and small bill.
Orchard_Oriole_0114_91412.jpg,this yellow bird with blue wing has recently flown away from a tree branch.
Orchard_Oriole_0106_91830.jpg,a small sized bird that has a dark orange belly and black head
Orchard_Oriole_0051_91787.jpg,"this beautiful bird has a black body and head, with brightly colored dark orange wings, the inner and outer rectices are also black."
Orchard_Oriole_0033_91532.jpg,bird has brown head brown throat and yellow belly and brown and white secondaries and brown rectices.
Orchard_Oriole_0054_91414.jpg,the small bird has a black head and a red body.
Orchard_Oriole_0070_91383.jpg,"this bird has a black color outer rectrices, brown color belly and chest and black color bill"
Orchard_Oriole_0006_91724.jpg,the head of the bird is black and the body is brown.
Orchard_Oriole_0035_92003.jpg,a small sized bird that has a rich brown belly and black tipped chest and head
Orchard_Oriole_0055_91515.jpg,this large bird is brown with white underneath and a pointed beak.
Orchard_Oriole_0116_91645.jpg,the bird has a green crown and a small black bill that is curved.
Orchard_Oriole_0095_91345.jpg,this brown chested and bellied small bird has a shortly pointed white bill with a black head and neck.
Orchard_Oriole_0048_91393.jpg,"rust colored boy, black head, black wings with tan feather tips, and sharp triangular beak."
Orchard_Oriole_0021_91644.jpg,"a small colorful bird with a black head, nape and throat, red covering its back breast and vent, and black and white rectrices"
Orchard_Oriole_0059_92046.jpg,the head of the bird is black and has a red belly with a black beak.
Orchard_Oriole_0061_91941.jpg,"long, black inner and outer rectrices stand out, along with black secondaries, back and crown complimenting a bright orange belly."
Orchard_Oriole_0042_91678.jpg,"this bird has a reddish brown belly and abdomen, with black crest, wings, and tail."
Orchard_Oriole_0107_91472.jpg,this bird has a red and black breast with a white pointy beak.
Orchard_Oriole_0077_91651.jpg,this bird has a brown belly and breast with a black neck and crown.
Baltimore_Oriole_0024_89720.jpg,the color of this bird's breast are a very vivid color.
Baltimore_Oriole_0065_87303.jpg,"medium orange and black bird with long orange tarsus, orange and black beak"
Baltimore_Oriole_0126_89651.jpg,"this bird has a short black bill, a bright orange breast and belly, and a black head."
Baltimore_Oriole_0108_87576.jpg,"a colorful bird with an orange breast, belly and under tail, with black head and black wings."
Baltimore_Oriole_0056_88355.jpg,"a small bird with a black head, yellow body, and black wings with white wing bars."
Baltimore_Oriole_0120_88403.jpg,this bird is a vibrant yellow with brown wings and small body
Baltimore_Oriole_0033_88347.jpg,"the bird has small beak when compared to its body, it has yellow throat, breast, belly and abdomen."
Baltimore_Oriole_0047_89686.jpg,"this bird has a very broad chest, which colored orangish yellow"
Baltimore_Oriole_0073_87187.jpg,a bird with a yellow underbelly and black head as well as wings
Baltimore_Oriole_0019_88186.jpg,this bird has a yellow back and black wings with a black head.
Baltimore_Oriole_0021_87089.jpg,"this is a bright, small orange and black bird with yellow and white wing bars and a short bill."
Baltimore_Oriole_0058_87296.jpg,the bird has a black head and an orange body with white wing bars.
Baltimore_Oriole_0006_89935.jpg,"this is a yellow bird that has a black head, throat and nape and a white beak."
Baltimore_Oriole_0082_87838.jpg,the bird has yellow abdomen and side with black wings and black head as well as gray bill.
Baltimore_Oriole_0052_89553.jpg,an average sized bird with a black nape and yellow body feathers.
Baltimore_Oriole_0076_89705.jpg,"a beautiful yellow and black bird with yellow ventral side and complete black head, throat and back, gray beak, and white wing bars."
Baltimore_Oriole_0084_89684.jpg,this bird has a black head and an orange body.
Baltimore_Oriole_0125_88450.jpg,a small bird with bright orange breast and side and the bill is short and pointed
Baltimore_Oriole_0045_88178.jpg,"a small orange bird, with a black head and black wings."
Baltimore_Oriole_0066_87380.jpg,"fall colored bird with a bright orange back and chest, black head and black and white wings."
Baltimore_Oriole_0114_89873.jpg,"this bird has a bright orange breast and belly, a solid black head, and a light colored, pointed bill."
Baltimore_Oriole_0111_87449.jpg,this is a bird with an orange belly and a black wing and head.
Baltimore_Oriole_0109_87398.jpg,a small sized bird that has a red and orange belly and a black head
Baltimore_Oriole_0020_87066.jpg,"this extremely colorful bird has an orange vent, abdomen, and breast with a black neck and crown."
Baltimore_Oriole_0106_89680.jpg,"the bird has a medium length pointed bill, and it is mostly yellow with some black on its wings."
Baltimore_Oriole_0037_87337.jpg,"a small bird with bright orange body, all black head, wings are mostly black with white vertical stripes, beak is pointed and curved downwards."
Baltimore_Oriole_0027_87561.jpg,this small bird has a black head and wings with a yellow belly.
Baltimore_Oriole_0039_88027.jpg,an orange bird with black wings and head feathers.
Baltimore_Oriole_0071_89611.jpg,"a small bright colored bird with a yellowish orange under belly, yellow tail feathers, and a black nape."
Baltimore_Oriole_0112_87447.jpg,a mostly yellow bird with black and white wings and black eyes.
Baltimore_Oriole_0042_87216.jpg,"a small bird with a squat gray bill, a bright orange breast and belly, and black and white wings, as well as a completely black head."
Baltimore_Oriole_0090_87054.jpg,"this bird has a plump, round body with bright yellow feathers."
Baltimore_Oriole_0128_87796.jpg,"this brightly colored bird has a yellow breast and belly, with black crown and nape, with white wing bars."
Baltimore_Oriole_0087_89726.jpg,a small bird with a yellow underbelly and multi colored wings.
Baltimore_Oriole_0051_89722.jpg,"this bird has a black crown, a pointed bill, and a bright orange belly."
Baltimore_Oriole_0041_87367.jpg,this orange bird has a black head and black wings with white wing bars along with a pointy beak.
Baltimore_Oriole_0092_87435.jpg,the bird has a distinct orange undertone and black and white feathers that act as a contrast to the vividness
Baltimore_Oriole_0091_88487.jpg,"a small bird with a bright orange chest, a small pointy beak and white and black alternating pattern on the wings."
Baltimore_Oriole_0131_87542.jpg,this brightly colored bird is orange in color and has a pitch black head accompanied by a short black beak and yellow tail feathers.
Baltimore_Oriole_0007_88038.jpg,"the bird has black throat, yellow breast and belly, yellow and black wings with two wing bars."
Baltimore_Oriole_0016_89885.jpg,"this is a brightly colored bird that has a bright yellow belly and breast. it has a black head, black eyes, and gray feet. it also has gray, black and white feathers. it seems to be small in nature, and it's body is much larger in comparison to the rest of its body."
Baltimore_Oriole_0074_87214.jpg,"this bird is yellow with black on its back and has a long, pointy beak."
Baltimore_Oriole_0101_87207.jpg,this bird is orange with black and white on its back and a pointy beak.
Baltimore_Oriole_0119_88022.jpg,this bird has a very bright abdomen and breast with black and white coverts as well as a black crown.
Baltimore_Oriole_0050_89750.jpg,"a bird with a bright orange belly, black head, black wings, and gray beak."
Baltimore_Oriole_0100_89908.jpg,a small sized bird with a yellow belly and black wings with white bars
Baltimore_Oriole_0060_89616.jpg,a small bird with orange underbelly and black head and a small beak
Baltimore_Oriole_0133_87602.jpg,"this bird features burnt orange feathers across most of its body; its beak, tarsus, and feet are gray, and wings are gray with a white wing bar."
Baltimore_Oriole_0127_87560.jpg,"this magnificent specimen has mostly orange body with black head, and gray wing bars."
Baltimore_Oriole_0102_88818.jpg,a bright orange bird with a black head and black and orange striped wings.
Baltimore_Oriole_0086_88375.jpg,a small yellow bird with green wings and small pointed beak.
Baltimore_Oriole_0018_87782.jpg,"small bird with a yellow breast, and side, long nails on its foot, with black coverts and yellow and white wing bars."
Baltimore_Oriole_0104_86979.jpg,this bird has an orange belly with black wings and a black head.
Baltimore_Oriole_0064_89554.jpg,the head of the bird is black and the body is orange with black wings and orange wing bars.
Baltimore_Oriole_0038_87083.jpg,the bird has a black face and yellow feathers on the body and black wings
Baltimore_Oriole_0083_89712.jpg,"a beautiful orange bird with black head, nape, tail and wings and has white wing bars."
Baltimore_Oriole_0014_87690.jpg,"a small black bird with a red breast, orange and white wing bars and recticles, and a short black bill."
Baltimore_Oriole_0054_89825.jpg,"a small bird with an orange body, and a black head, and silver bill."
Baltimore_Oriole_0069_87839.jpg,the bird has a black breast and an orange belly.
Baltimore_Oriole_0130_89596.jpg,"a bird with a triangular bill, black head, and vivid orange breast, belly, and flank."
Mangrove_Cuckoo_0028_26358.jpg,"a small bird with a brown crown, neck and nape, and a light tan covering its throat, belly and breast."
Mangrove_Cuckoo_0016_794607.jpg,the bird is dark brown with yellow breast and a short beak.
Mangrove_Cuckoo_0046_794616.jpg,"this bird has two toned, the under parts are yellow and the upper parts are gray. the beak is long and curved down, the upper mandible is gray and the lower mandible is orange."
Mangrove_Cuckoo_0010_26399.jpg,this is a gray bird with a white breast and a long pointed beak.
Mangrove_Cuckoo_0031_26401.jpg,"normal sized bird with a dark superciliary, brown wing bar and crown that's on top of it's slightly yellow belly."
Mangrove_Cuckoo_0007_794610.jpg,this chubby bird has a light golden chest with dark brown feathers on its back and smaller head.
Mangrove_Cuckoo_0038_794600.jpg,"a colorful bird that is brown, black and white with a downward curving beak."
Mangrove_Cuckoo_0002_26410.jpg,"bird has brown body feathers, yellow breast feathers, and brown beak"
Mangrove_Cuckoo_0048_26351.jpg,white breast and orange belly with gray wings and a long curved beak.
Mangrove_Cuckoo_0037_26389.jpg,"a small bird with a gray crown, and a bill that curves downwards"
Mangrove_Cuckoo_0015_26380.jpg,this small bird with a bill that curves downwards and has brown wings
Mangrove_Cuckoo_0043_794605.jpg,"this short bodied bird with a small head and curved bill, has long rectrices of white and black color."
Mangrove_Cuckoo_0025_26375.jpg,"a bird with a long tail and a sharp bill that is curved slightly downward, it is colored pale orange from throat to abdomen and is dark gray over the top part of its body."
Mangrove_Cuckoo_0021_794602.jpg,a gray bird with a white throat which has a downward curving bill.
Mangrove_Cuckoo_0018_794593.jpg,"the bird has a white breast and white belly, as well as curved bill."
Mangrove_Cuckoo_0051_794627.jpg,a longer bird with a yellow belly and a average sized yellow beak.
Mangrove_Cuckoo_0022_794625.jpg,"a small gray bird with yellow underbelly, throat and yellow circle around the eye."
Mangrove_Cuckoo_0005_794599.jpg,the wings are blue with a long blue and white tail and a blue beak.
Mangrove_Cuckoo_0044_26393.jpg,the bird has a small curved vill and a fanned black tail with white tips.
Mangrove_Cuckoo_0017_794623.jpg,"this bird has a brown back, a brown belly, and a short bill"
Mangrove_Cuckoo_0003_794619.jpg,there is a small bird with a white belly and throat and black eye rings and beak.
Mangrove_Cuckoo_0011_26406.jpg,"a small bird with a gray crown, face, nape, coverts, and secondaries, this bird also has light yellow on its breast, belly and vent along with black and white spotted rectrices"
Mangrove_Cuckoo_0041_26370.jpg,"this is a bird with a yellow belly, gray wings and a pointy beak."
Mangrove_Cuckoo_0032_794603.jpg,"this bird has a golden belly, white eye rings, gray spotted secondaries and a slightly curved beak."
Mangrove_Cuckoo_0012_26382.jpg,"this is a small bird, gray on the dome of the head and top of the small beak, light gray to white down the throat and upper back and medium gray wings and tail, with fluffy light brown feathers across the underbody."
Mangrove_Cuckoo_0006_794626.jpg,"a bird with a downward hooked bill which is black on top, orange on bottom."
Mangrove_Cuckoo_0047_794604.jpg,this small bird has extra long tail feathers that are different shades of blue and has a tan/white belly and a bill that has dark blue on the top and yellow on the bottom.
Mangrove_Cuckoo_0020_794629.jpg,"a bird with a slightly curved beak, and an all gray body with a large black eye."
Mangrove_Cuckoo_0042_794628.jpg,"a small bird wiwth a white belly, and a gray topside with a small orange beak."
Mangrove_Cuckoo_0026_794609.jpg,the ivory bird has a long polka dotted tail feather with a tan wing feather.
Mangrove_Cuckoo_0033_26359.jpg,"a small gray bird with gray wings, small black eyes, and a gray bill."
Mangrove_Cuckoo_0014_26388.jpg,the bird has a yellow belly and breast as well as a black bill.
Mangrove_Cuckoo_0053_26390.jpg,this is a gray bird with a white throat and a downward pointing beak.
Mangrove_Cuckoo_0030_26350.jpg,"small bird with black crown, beak is gray and yellow and curved at the end, throat, breast, belly and abdomen are yellow and white color."
Mangrove_Cuckoo_0027_26360.jpg,the bird has a brown belly and a black and white dotted tail.
Mangrove_Cuckoo_0008_26357.jpg,"this bird has a black and orange beak, a yellow belly, black tail with dots on it, and a white chest."
Mangrove_Cuckoo_0019_794621.jpg,"the bird has a light brown throat, with a brown colored abdomen and breast as well as a black colored covert."
Mangrove_Cuckoo_0049_794631.jpg,a small bird with a yellow underside and gray on the top of its body.
Mangrove_Cuckoo_0050_794594.jpg,"a gray bird with a long tail, a white beak and a white chest, throat and lower face."
Mangrove_Cuckoo_0036_794606.jpg,this bird has black eyepatch with yellow throat and breast as well as dark brown coverts.
Mangrove_Cuckoo_0035_794595.jpg,this bird is white underneath with gray wings and head he has black eyeing and white circles on his under tail coverets
Mangrove_Cuckoo_0013_794620.jpg,this bird is brown with a white chest and has a very short beak.
Mangrove_Cuckoo_0045_794612.jpg,"this bird has light gray wing bars with a off white breast, side, and belly."
Mangrove_Cuckoo_0039_26348.jpg,this interesting bird has an orange belly and breast with white spots on the underside of its black tail.
Mangrove_Cuckoo_0004_794614.jpg,"this bird has a light brown colored belly and breast, with a black crown and wings."
Mangrove_Cuckoo_0034_26415.jpg,"a bird with a moderately long beak, yellow breast, gray wings, and black round the eyes."
Mangrove_Cuckoo_0040_26378.jpg,this colorful bird has an orange belly and a croon shaped beak
Mangrove_Cuckoo_0001_794601.jpg,"this is a bird with a white belly, gray back and a pointy beak."
Mangrove_Cuckoo_0023_26409.jpg,the bird has a yellow belly and a wide gray wingspan.
Mangrove_Cuckoo_0024_794630.jpg,"a medium sized bird with a bill that curves downwards, and a yellow eye ring"
